authorization_notice_id,filing_date,patentee,address,LOC
CN305251030S,2019-04,研究所,河北省,21
CN305251031S,2019-03,个人,河南省,21
CN305251032S,2019-05,研究所,广东省,21
CN305251033S,2019-05,研究所,广东省,21
CN305251034S,2017-09,学校,江西省,21
CN305251035S,2018-06,公司,广东省,21
CN305251036S,2018-08,公司,上海市,21
CN305251037S,2018-09,公司,日本,21
CN305251038S,2018-10,研究所,广东省,21
CN305251039S,2018-11,个人,广东省,21
CN305251040S,2018-11,个人,河南省,21
CN305251041S,2018-11,公司,江苏省,21
CN305251042S,2018-11,学校,贵州省,21
CN305251043S,2018-11,公司,江苏省,21
CN305251044S,2018-12,公司,山东省,21
CN305251045S,2018-12,学校,湖北省,21
CN305251046S,2018-12,个人,河北省,21
CN305251047S,2018-12,公司,浙江省,21
CN305251048S,2018-12,个人,河北省,21
CN305251049S,2018-12,公司,日本,21
CN305251050S,2018-12,公司,日本,21
CN305251051S,2018-12,公司,日本,21
CN305251052S,2018-12,公司,日本,21
CN305251053S,2018-12,公司,广东省,21
CN305251054S,2019-01,公司,浙江省,21
CN305251055S,2019-01,公司,浙江省,21
CN305251056S,2019-01,公司,浙江省,21
CN305251057S,2019-01,个人,山东省,21
CN305251058S,2019-01,公司,浙江省,21
CN305251059S,2019-03,公司,山东省,21
CN305251060S,2019-03,公司,福建省,21
CN305251061S,2019-04,个人,浙江省,21
CN305251062S,2018-11,公司,德国,21
CN305251063S,2019-01,公司,四川省,21
CN305251064S,2019-01,公司,四川省,21
CN305251065S,2019-01,公司,德国,21
CN305251066S,2019-02,个人,辽宁省,21
CN305251067S,2019-02,个人,辽宁省,21
CN305251068S,2018-12,个人,浙江省,21
CN305251069S,2018-12,公司,广东省,21
CN305251070S,2018-08,公司,江苏省,22
CN305251071S,2018-09,个人,江苏省,22
CN305251072S,2018-10,研究所,广东省,22
CN305251073S,2018-10,个人,山东省,22
CN305251074S,2018-11,公司,安徽省,22
CN305251075S,2018-11,个人,江苏省,22
CN305251076S,2018-12,个人,浙江省,22
CN305251077S,2018-12,公司,浙江省,22
CN305251078S,2018-12,公司,浙江省,22
CN305251079S,2018-12,公司,浙江省,22
CN305251080S,2018-12,公司,浙江省,22
CN305251081S,2018-12,个人,湖南省,22
CN305251082S,2018-12,研究所,福建省,22
CN305251083S,2019-01,个人,安徽省,22
CN305251084S,2019-01,个人,山东省,22
CN305251085S,2019-02,公司,江苏省,22
CN305251086S,2018-08,个人,广东省,22
CN305251087S,2018-08,公司,广东省,22
CN305251088S,2018-09,研究所,广东省,22
CN305251089S,2018-09,个人,广东省,22
CN305251090S,2018-10,个人,广东省,22
CN305251091S,2018-11,个人,浙江省,22
CN305251092S,2018-11,研究所,广东省,22
CN305251093S,2018-11,研究所,广东省,22
CN305251094S,2018-12,个人,浙江省,22
CN305251095S,2018-12,个人,广东省,22
CN305251096S,2019-01,研究所,广东省,22
CN305251097S,2019-03,研究所,广东省,22
CN305251098S,2019-03,研究所,河北省,22
CN305251099S,2018-06,公司,德国,23
CN305251100S,2018-06,个人,浙江省,23
CN305251101S,2018-08,公司,浙江省,23
CN305251102S,2018-08,个人,韩国,23
CN305251103S,2018-08,个人,广东省,23
CN305251104S,2018-09,研究所,福建省,23
CN305251105S,2018-09,公司,浙江省,23
CN305251106S,2018-09,公司,瑞士,23
CN305251107S,2018-09,公司,瑞士,23
CN305251108S,2018-10,公司,浙江省,23
CN305251109S,2018-10,个人,浙江省,23
CN305251110S,2018-10,个人,浙江省,23
CN305251111S,2018-10,个人,浙江省,23
CN305251112S,2018-10,个人,浙江省,23
CN305251113S,2018-10,公司,浙江省,23
CN305251114S,2018-10,个人,江西省,23
CN305251115S,2018-10,公司,山东省,23
CN305251116S,2018-10,公司,浙江省,23
CN305251117S,2018-11,研究所,福建省,23
CN305251118S,2018-11,个人,贵州省,23
CN305251119S,2018-11,公司,上海市,23
CN305251120S,2018-11,公司,广东省,23
CN305251121S,2018-11,公司,广东省,23
CN305251122S,2018-11,公司,广东省,23
CN305251123S,2018-11,公司,广东省,23
CN305251124S,2018-11,研究所,浙江省,23
CN305251125S,2018-11,研究所,浙江省,23
CN305251126S,2018-11,个人,江西省,23
CN305251127S,2018-11,公司,辽宁省,23
CN305251128S,2018-11,个人,浙江省,23
CN305251129S,2018-11,个人,浙江省,23
CN305251130S,2018-11,个人,浙江省,23
CN305251131S,2018-11,个人,广西壮族自治区,23
CN305251132S,2018-11,研究所,江苏省,23
CN305251133S,2018-12,公司,江西省,23
CN305251134S,2018-12,研究所,浙江省,23
CN305251135S,2018-12,个人,江西省,23
CN305251136S,2018-12,公司,山东省,23
CN305251137S,2018-12,个人,山东省,23
CN305251138S,2018-12,研究所,浙江省,23
CN305251139S,2018-12,研究所,浙江省,23
CN305251140S,2018-12,研究所,广东省,23
CN305251141S,2018-12,研究所,浙江省,23
CN305251142S,2018-12,研究所,福建省,23
CN305251143S,2018-12,公司,广东省,23
CN305251144S,2018-12,公司,广东省,23
CN305251145S,2018-12,研究所,广东省,23
CN305251146S,2018-12,研究所,广东省,23
CN305251147S,2018-12,研究所,湖北省,23
CN305251148S,2019-01,公司,广东省,23
CN305251149S,2019-01,公司,广东省,23
CN305251150S,2019-01,公司,广东省,23
CN305251151S,2019-01,个人,浙江省,23
CN305251152S,2019-01,个人,浙江省,23
CN305251153S,2019-01,公司,浙江省,23
CN305251154S,2019-01,公司,浙江省,23
CN305251155S,2019-01,公司,浙江省,23
CN305251156S,2019-01,公司,广东省,23
CN305251157S,2019-01,公司,广东省,23
CN305251158S,2019-01,个人,福建省,23
CN305251159S,2019-01,个人,福建省,23
CN305251160S,2019-01,个人,福建省,23
CN305251161S,2019-01,个人,福建省,23
CN305251162S,2019-01,公司,陕西省,23
CN305251163S,2019-02,研究所,海南省,23
CN305251164S,2019-02,公司,美国,23
CN305251165S,2019-02,公司,以色列,23
CN305251166S,2019-02,公司,韩国,23
CN305251167S,2019-02,公司,广东省,23
CN305251168S,2019-03,个人,山东省,23
CN305251169S,2019-03,个人,广东省,23
CN305251170S,2019-03,个人,河南省,23
CN305251171S,2019-03,个人,河南省,23
CN305251172S,2019-04,公司,天津市,23
CN305251173S,2018-06,个人,浙江省,23
CN305251174S,2018-07,个人,浙江省,23
CN305251175S,2018-07,个人,浙江省,23
CN305251176S,2018-07,个人,浙江省,23
CN305251177S,2018-07,个人,浙江省,23
CN305251178S,2018-07,个人,浙江省,23
CN305251179S,2018-07,个人,浙江省,23
CN305251180S,2018-08,个人,浙江省,23
CN305251181S,2018-09,公司,广东省,23
CN305251182S,2018-09,公司,广东省,23
CN305251183S,2018-10,公司,北京市,23
CN305251184S,2018-10,公司,浙江省,23
CN305251185S,2018-10,公司,浙江省,23
CN305251186S,2018-10,公司,浙江省,23
CN305251187S,2018-11,个人,浙江省,23
CN305251188S,2018-11,个人,陕西省,23
CN305251189S,2018-11,个人,浙江省,23
CN305251190S,2018-11,个人,浙江省,23
CN305251191S,2018-11,个人,广东省,23
CN305251192S,2018-11,个人,广东省,23
CN305251193S,2018-11,个人,广东省,"['23', '06']"
CN305251194S,2018-12,研究所,浙江省,23
CN305251195S,2019-01,研究所,广东省,23
CN305251196S,2018-07,公司,广东省,23
CN305251197S,2018-08,公司,广东省,23
CN305251198S,2018-08,公司,广东省,23
CN305251199S,2018-08,个人,湖南省,23
CN305251200S,2018-08,研究所,广东省,23
CN305251201S,2018-09,研究所,广东省,23
CN305251202S,2018-09,个人,浙江省,23
CN305251203S,2018-10,公司,上海市,23
CN305251204S,2018-11,个人,广西壮族自治区,23
CN305251205S,2018-11,个人,山东省,23
CN305251206S,2018-12,公司,北京市,23
CN305251207S,2018-12,公司,广东省,23
CN305251208S,2018-12,研究所,广东省,23
CN305251209S,2019-01,个人,浙江省,23
CN305251210S,2019-01,公司,日本,23
CN305251211S,2019-03,研究所,上海市,23
CN305251212S,2018-06,研究所,广东省,23
CN305251213S,2018-07,研究所,广东省,23
CN305251214S,2018-08,公司,广东省,23
CN305251215S,2018-08,公司,广东省,23
CN305251216S,2018-08,公司,广东省,23
CN305251217S,2018-08,公司,广东省,23
CN305251218S,2018-08,个人,浙江省,23
CN305251219S,2018-09,个人,浙江省,23
CN305251220S,2018-09,个人,广东省,23
CN305251221S,2018-09,个人,浙江省,23
CN305251222S,2018-10,公司,广东省,23
CN305251223S,2018-10,公司,浙江省,23
CN305251224S,2018-10,公司,浙江省,23
CN305251225S,2018-10,公司,浙江省,23
CN305251226S,2018-10,学校,江苏省,23
CN305251227S,2018-11,公司,广东省,23
CN305251228S,2018-11,个人,河南省,23
CN305251229S,2018-11,个人,山东省,23
CN305251230S,2018-11,个人,四川省,23
CN305251231S,2018-11,个人,贵州省,23
CN305251232S,2018-11,公司,浙江省,23
CN305251233S,2018-11,公司,浙江省,23
CN305251234S,2018-11,研究所,浙江省,23
CN305251235S,2018-11,公司,四川省,23
CN305251236S,2018-11,公司,四川省,23
CN305251237S,2018-11,公司,四川省,23
CN305251238S,2018-11,公司,广东省,23
CN305251239S,2018-11,个人,广东省,23
CN305251240S,2018-11,公司,香港特别行政区,23
CN305251241S,2018-11,公司,香港特别行政区,23
CN305251242S,2018-12,学校,山东省,23
CN305251243S,2018-12,研究所,广东省,23
CN305251244S,2018-12,个人,北京市,23
CN305251245S,2018-12,研究所,浙江省,23
CN305251246S,2018-12,公司,浙江省,23
CN305251247S,2018-12,公司,浙江省,23
CN305251248S,2018-12,学校,陕西省,23
CN305251249S,2018-12,学校,陕西省,23
CN305251250S,2018-12,个人,广东省,23
CN305251251S,2018-12,个人,江苏省,23
CN305251252S,2018-12,公司,浙江省,23
CN305251253S,2018-12,公司,浙江省,23
CN305251254S,2018-12,公司,浙江省,23
CN305251255S,2018-12,研究所,广东省,23
CN305251256S,2018-12,研究所,广东省,23
CN305251257S,2018-12,公司,北京市,"['23', '13']"
CN305251258S,2018-12,公司,浙江省,23
CN305251259S,2018-12,公司,浙江省,23
CN305251260S,2018-12,公司,浙江省,23
CN305251261S,2018-12,公司,浙江省,23
CN305251262S,2018-12,公司,浙江省,23
CN305251263S,2018-12,公司,浙江省,23
CN305251264S,2018-12,公司,浙江省,23
CN305251265S,2018-12,研究所,江苏省,23
CN305251266S,2018-12,研究所,江苏省,23
CN305251267S,2018-12,公司,浙江省,23
CN305251268S,2018-12,公司,浙江省,23
CN305251269S,2018-12,个人,广东省,23
CN305251270S,2018-12,个人,广东省,23
CN305251271S,2018-12,公司,广东省,23
CN305251272S,2018-12,公司,浙江省,23
CN305251273S,2018-12,公司,浙江省,23
CN305251274S,2018-12,公司,浙江省,23
CN305251275S,2019-01,研究所,广东省,23
CN305251276S,2019-01,公司,广东省,23
CN305251277S,2019-01,公司,广东省,23
CN305251278S,2019-01,公司,广东省,23
CN305251279S,2019-01,个人,广东省,23
CN305251280S,2019-01,个人,广东省,23
CN305251281S,2019-01,公司,广东省,23
CN305251282S,2019-01,公司,广东省,23
CN305251283S,2019-01,个人,广东省,23
CN305251284S,2019-01,研究所,广东省,23
CN305251285S,2019-01,研究所,广东省,23
CN305251286S,2019-01,学校,江苏省,23
CN305251287S,2019-01,个人,广东省,23
CN305251288S,2019-01,个人,广东省,23
CN305251289S,2019-01,个人,广东省,"['23', '28']"
CN305251290S,2019-01,个人,广东省,23
CN305251291S,2019-01,研究所,广东省,23
CN305251292S,2019-01,公司,广东省,"['23', '26']"
CN305251293S,2019-01,公司,广东省,"['23', '26']"
CN305251294S,2019-01,公司,广东省,"['23', '26']"
CN305251295S,2019-01,个人,广东省,23
CN305251296S,2019-02,个人,广东省,23
CN305251297S,2019-01,研究所,天津市,23
CN305251298S,2019-02,个人,湖南省,23
CN305251299S,2019-02,个人,陕西省,23
CN305251300S,2019-02,个人,陕西省,23
CN305251301S,2019-02,研究所,广东省,23
CN305251302S,2019-02,个人,广东省,23
CN305251303S,2019-03,公司,江苏省,23
CN305251304S,2019-03,个人,广东省,23
CN305251305S,2019-03,个人,湖北省,23
CN305251306S,2019-03,研究所,广东省,23
CN305251307S,2019-05,公司,广东省,23
CN305251308S,2019-05,公司,广东省,23
CN305251309S,2018-08,研究所,安徽省,23
CN305251310S,2018-09,研究所,广东省,23
CN305251311S,2018-11,个人,广东省,"['23', '06']"
CN305251312S,2018-12,个人,浙江省,"['23', '06']"
CN305251313S,2018-12,个人,浙江省,23
CN305251314S,2018-12,研究所,福建省,23
CN305251315S,2019-02,个人,浙江省,23
CN305251316S,2019-02,个人,浙江省,23
CN305251317S,2019-03,个人,山东省,23
CN305251318S,2019-03,个人,山东省,23
CN305251319S,2019-03,研究所,福建省,23
CN305251320S,2019-03,个人,山东省,23
CN305251321S,2019-03,个人,浙江省,23
CN305251322S,2018-07,个人,湖南省,23
CN305251323S,2018-08,研究所,广东省,23
CN305251324S,2018-08,公司,福建省,23
CN305251325S,2019-01,研究所,浙江省,23
CN305251326S,2019-01,研究所,浙江省,23
CN305251327S,2019-02,研究所,浙江省,23
CN305251328S,2019-02,研究所,浙江省,23
CN305251329S,2019-03,个人,浙江省,23
CN305251330S,2019-03,公司,浙江省,23
CN305251331S,2019-05,个人,广东省,23
CN305251332S,2018-11,个人,福建省,23
CN305251333S,2018-11,个人,广东省,23
CN305251334S,2018-12,研究所,广东省,23
CN305251335S,2018-12,研究所,广东省,23
CN305251336S,2018-12,个人,浙江省,23
CN305251337S,2018-12,个人,江西省,23
CN305251338S,2019-03,个人,广东省,23
CN305251339S,2019-03,个人,广东省,23
CN305251340S,2018-07,公司,浙江省,23
CN305251341S,2018-03,研究所,山东省,24
CN305251342S,2018-07,公司,美国,24
CN305251343S,2018-07,个人,湖南省,24
CN305251344S,2018-08,研究所,浙江省,24
CN305251345S,2018-09,研究所,浙江省,24
CN305251346S,2018-10,学校,天津市,24
CN305251347S,2018-10,公司,上海市,24
CN305251348S,2018-11,学校,浙江省,24
CN305251349S,2018-11,公司,美国,24
CN305251350S,2018-11,个人,广东省,24
CN305251351S,2018-12,研究所,四川省,24
CN305251352S,2018-12,研究所,江苏省,24
CN305251353S,2018-12,研究所,江苏省,24
CN305251354S,2018-12,研究所,广东省,24
CN305251355S,2018-12,公司,陕西省,24
CN305251356S,2018-12,公司,陕西省,24
CN305251357S,2018-12,研究所,上海市,24
CN305251358S,2018-12,研究所,上海市,24
CN305251359S,2018-12,研究所,江苏省,24
CN305251360S,2018-12,研究所,上海市,24
CN305251361S,2018-12,研究所,湖北省,24
CN305251362S,2018-12,研究所,湖北省,24
CN305251363S,2018-12,公司,浙江省,24
CN305251364S,2018-12,公司,浙江省,24
CN305251365S,2018-12,公司,美国,24
CN305251366S,2018-12,学校,黑龙江省,24
CN305251367S,2018-12,公司,广东省,24
CN305251368S,2018-12,公司,广东省,24
CN305251369S,2018-12,研究所,北京市,24
CN305251370S,2018-12,研究所,河北省,24
CN305251371S,2018-12,研究所,河北省,24
CN305251372S,2018-12,研究所,河北省,24
CN305251373S,2018-12,研究所,重庆市,24
CN305251374S,2018-12,研究所,北京市,24
CN305251375S,2019-01,公司,广东省,24
CN305251376S,2019-01,研究所,浙江省,24
CN305251377S,2019-01,研究所,湖北省,24
CN305251378S,2019-01,公司,上海市,24
CN305251379S,2019-01,研究所,广东省,24
CN305251380S,2019-01,学校,河北省,24
CN305251381S,2019-01,公司,台湾省,24
CN305251382S,2019-03,个人,广东省,24
CN305251383S,2019-03,研究所,上海市,24
CN305251384S,2019-03,个人,湖南省,24
CN305251385S,2019-03,公司,北京市,24
CN305251386S,2019-04,个人,广东省,24
CN305251387S,2018-08,研究所,黑龙江省,24
CN305251388S,2018-08,个人,四川省,24
CN305251389S,2018-08,个人,四川省,24
CN305251390S,2018-09,研究所,江苏省,24
CN305251391S,2018-09,个人,北京市,24
CN305251392S,2018-09,个人,安徽省,24
CN305251393S,2018-10,研究所,江苏省,24
CN305251394S,2018-10,公司,江苏省,24
CN305251395S,2018-10,个人,广东省,24
CN305251396S,2018-10,个人,广东省,24
CN305251397S,2018-10,个人,上海市,24
CN305251398S,2018-10,个人,上海市,24
CN305251399S,2018-11,个人,广东省,24
CN305251400S,2018-11,研究所,江苏省,24
CN305251401S,2018-12,公司,湖北省,24
CN305251402S,2018-12,研究所,福建省,24
CN305251403S,2018-12,个人,吉林省,24
CN305251404S,2019-01,公司,广东省,24
CN305251405S,2019-01,研究所,广东省,24
CN305251406S,2019-01,公司,日本,24
CN305251407S,2019-01,研究所,上海市,24
CN305251408S,2019-01,研究所,上海市,24
CN305251409S,2019-01,研究所,上海市,24
CN305251410S,2019-01,研究所,上海市,24
CN305251411S,2019-03,研究所,河北省,24
CN305251412S,2019-03,研究所,湖北省,24
CN305251413S,2019-03,研究所,湖北省,24
CN305251414S,2019-03,研究所,江苏省,24
CN305251415S,2019-03,公司,广东省,24
CN305251416S,2019-03,公司,广东省,24
CN305251417S,2019-03,研究所,北京市,24
CN305251418S,2019-03,研究所,江苏省,24
CN305251419S,2019-04,学校,河南省,24
CN305251420S,2018-11,公司,广东省,24
CN305251421S,2018-11,个人,湖北省,24
CN305251422S,2018-11,公司,广东省,24
CN305251423S,2018-11,学校,上海市,24
CN305251424S,2018-12,个人,江苏省,24
CN305251425S,2018-12,个人,江苏省,24
CN305251426S,2018-12,研究所,广东省,24
CN305251427S,2019-01,研究所,山西省,24
CN305251428S,2019-01,公司,广东省,24
CN305251429S,2019-02,公司,广东省,24
CN305251430S,2019-03,个人,湖北省,24
CN305251431S,2019-03,个人,湖北省,24
CN305251432S,2019-03,个人,湖北省,24
CN305251433S,2018-08,个人,浙江省,24
CN305251434S,2018-08,个人,浙江省,24
CN305251435S,2019-01,研究所,广东省,24
CN305251436S,2018-04,公司,广东省,25
CN305251437S,2018-04,公司,广东省,25
CN305251438S,2018-09,公司,浙江省,25
CN305251439S,2018-09,公司,浙江省,25
CN305251440S,2018-09,公司,福建省,25
CN305251441S,2018-09,研究所,广东省,25
CN305251442S,2018-09,研究所,广东省,25
CN305251443S,2018-09,研究所,广东省,25
CN305251444S,2018-09,研究所,广东省,25
CN305251445S,2018-09,研究所,广东省,25
CN305251446S,2018-10,研究所,广东省,25
CN305251447S,2018-10,公司,上海市,25
CN305251448S,2018-11,个人,辽宁省,25
CN305251449S,2018-11,公司,上海市,25
CN305251450S,2018-12,公司,广东省,25
CN305251451S,2018-12,公司,安徽省,25
CN305251452S,2018-12,公司,安徽省,25
CN305251453S,2018-12,公司,北京市,"['25', '13']"
CN305251454S,2018-12,公司,北京市,"['25', '13']"
CN305251455S,2018-12,公司,福建省,25
CN305251456S,2018-12,公司,福建省,25
CN305251457S,2018-12,公司,福建省,25
CN305251458S,2018-12,公司,福建省,25
CN305251459S,2018-12,公司,河北省,25
CN305251460S,2018-12,个人,辽宁省,25
CN305251461S,2018-12,公司,河南省,25
CN305251462S,2018-12,公司,河南省,25
CN305251463S,2018-12,个人,广东省,25
CN305251464S,2018-12,个人,广东省,25
CN305251465S,2018-12,个人,广东省,25
CN305251466S,2018-12,个人,广东省,25
CN305251467S,2018-12,个人,广东省,25
CN305251468S,2018-12,个人,广东省,25
CN305251469S,2018-12,个人,广东省,25
CN305251470S,2018-12,个人,广东省,25
CN305251471S,2018-12,个人,广东省,25
CN305251472S,2018-12,个人,广东省,25
CN305251473S,2018-12,个人,广东省,25
CN305251474S,2019-01,研究所,江苏省,25
CN305251475S,2019-01,研究所,江苏省,25
CN305251476S,2019-01,个人,广东省,25
CN305251477S,2019-01,研究所,北京市,25
CN305251478S,2019-01,个人,广东省,25
CN305251479S,2019-01,公司,广东省,25
CN305251480S,2019-01,公司,广东省,25
CN305251481S,2019-01,公司,广东省,25
CN305251482S,2019-01,公司,广东省,25
CN305251483S,2019-01,公司,江苏省,25
CN305251484S,2019-01,公司,江苏省,25
CN305251485S,2019-01,公司,马来西亚,25
CN305251486S,2019-02,个人,福建省,25
CN305251487S,2019-02,个人,福建省,25
CN305251488S,2019-02,公司,广东省,25
CN305251489S,2019-02,个人,广东省,25
CN305251490S,2019-02,个人,广东省,25
CN305251491S,2019-02,个人,广东省,25
CN305251492S,2019-02,个人,广东省,25
CN305251493S,2019-02,个人,广东省,25
CN305251494S,2019-03,个人,四川省,25
CN305251495S,2019-04,个人,江西省,25
CN305251496S,2019-04,个人,江西省,25
CN305251497S,2019-04,个人,江西省,25
CN305251498S,2019-04,个人,福建省,25
CN305251499S,2019-04,个人,湖南省,25
CN305251500S,2018-08,公司,上海市,25
CN305251501S,2018-09,研究所,广东省,25
CN305251502S,2018-10,研究所,河北省,25
CN305251503S,2018-10,个人,湖北省,25
CN305251504S,2018-11,研究所,天津市,25
CN305251505S,2018-11,公司,四川省,25
CN305251506S,2018-11,个人,辽宁省,25
CN305251507S,2018-11,公司,四川省,25
CN305251508S,2018-11,公司,广东省,25
CN305251509S,2018-12,公司,北京市,25
CN305251510S,2018-12,公司,安徽省,25
CN305251511S,2018-12,研究所,安徽省,25
CN305251512S,2018-12,个人,浙江省,25
CN305251513S,2018-12,研究所,广东省,25
CN305251514S,2018-12,个人,广东省,25
CN305251515S,2018-12,公司,福建省,25
CN305251516S,2018-12,公司,福建省,25
CN305251517S,2018-12,公司,福建省,25
CN305251518S,2018-12,公司,福建省,25
CN305251519S,2018-12,公司,福建省,25
CN305251520S,2018-12,公司,浙江省,25
CN305251521S,2018-12,公司,浙江省,25
CN305251522S,2018-12,公司,浙江省,25
CN305251523S,2018-12,公司,浙江省,25
CN305251524S,2018-12,公司,浙江省,25
CN305251525S,2018-12,个人,广东省,25
CN305251526S,2018-12,个人,广东省,25
CN305251527S,2019-01,个人,安徽省,25
CN305251528S,2019-01,研究所,江苏省,25
CN305251529S,2019-01,公司,山东省,25
CN305251530S,2019-01,公司,山东省,25
CN305251531S,2019-01,公司,江苏省,25
CN305251532S,2019-01,个人,广东省,25
CN305251533S,2019-01,个人,广东省,25
CN305251534S,2019-01,研究所,湖北省,25
CN305251535S,2019-01,研究所,湖北省,25
CN305251536S,2019-01,研究所,辽宁省,25
CN305251537S,2019-01,研究所,北京市,25
CN305251538S,2019-02,个人,广东省,25
CN305251539S,2019-03,个人,浙江省,25
CN305251540S,2018-07,学校,江苏省,25
CN305251541S,2018-09,研究所,广东省,25
CN305251542S,2018-09,研究所,北京市,25
CN305251543S,2018-10,个人,广东省,"['25', '14']"
CN305251544S,2018-11,个人,河南省,25
CN305251545S,2018-12,公司,安徽省,25
CN305251546S,2018-12,研究所,广东省,25
CN305251547S,2018-12,公司,广东省,25
CN305251548S,2019-01,研究所,广东省,25
CN305251549S,2019-01,研究所,广东省,25
CN305251550S,2018-10,公司,河北省,25
CN305251551S,2019-02,个人,山东省,25
CN305251552S,2018-12,研究所,广东省,26
CN305251553S,2018-12,个人,陕西省,26
CN305251554S,2018-10,个人,江西省,26
CN305251555S,2018-10,个人,江西省,26
CN305251556S,2018-10,公司,广东省,26
CN305251557S,2018-10,公司,广东省,26
CN305251558S,2018-10,公司,广东省,26
CN305251559S,2018-10,公司,广东省,26
CN305251560S,2018-11,个人,浙江省,26
CN305251561S,2018-11,个人,海南省,26
CN305251562S,2018-12,学校,广东省,26
CN305251563S,2018-12,研究所,广东省,26
CN305251564S,2018-12,个人,广东省,26
CN305251565S,2018-12,个人,广东省,26
CN305251566S,2019-01,个人,山东省,26
CN305251567S,2019-01,个人,江西省,26
CN305251568S,2019-01,公司,广东省,26
CN305251569S,2019-02,个人,广东省,26
CN305251570S,2019-03,公司,广东省,26
CN305251571S,2019-03,公司,广东省,26
CN305251572S,2019-03,个人,浙江省,26
CN305251573S,2019-04,个人,浙江省,26
CN305251574S,2018-07,公司,江苏省,26
CN305251575S,2018-09,研究所,广东省,26
CN305251576S,2018-10,个人,福建省,26
CN305251577S,2018-10,个人,河北省,26
CN305251578S,2018-10,研究所,浙江省,26
CN305251579S,2018-10,个人,广东省,26
CN305251580S,2018-10,学校,天津市,26
CN305251581S,2018-10,个人,湖南省,26
CN305251582S,2018-10,个人,湖南省,26
CN305251583S,2018-10,个人,湖南省,26
CN305251584S,2018-10,研究所,浙江省,26
CN305251585S,2018-11,个人,湖南省,26
CN305251586S,2018-11,研究所,广东省,26
CN305251587S,2018-11,个人,广东省,26
CN305251588S,2018-11,个人,广东省,26
CN305251589S,2018-11,公司,江苏省,26
CN305251590S,2018-11,个人,福建省,26
CN305251591S,2018-11,个人,湖南省,26
CN305251592S,2018-11,公司,江苏省,26
CN305251593S,2018-11,学校,浙江省,26
CN305251594S,2018-11,研究所,广东省,26
CN305251595S,2018-11,公司,江苏省,26
CN305251596S,2018-11,个人,江苏省,26
CN305251597S,2018-11,个人,江苏省,26
CN305251598S,2018-11,公司,江苏省,26
CN305251599S,2018-11,个人,江苏省,26
CN305251600S,2018-11,公司,江苏省,26
CN305251601S,2018-11,公司,江西省,26
CN305251602S,2018-11,公司,江苏省,26
CN305251603S,2018-12,公司,重庆市,26
CN305251604S,2018-12,公司,江西省,26
CN305251605S,2018-12,个人,河南省,26
CN305251606S,2018-12,个人,河南省,26
CN305251607S,2018-12,个人,湖南省,26
CN305251608S,2018-12,个人,广东省,26
CN305251609S,2018-12,研究所,广东省,26
CN305251610S,2018-12,研究所,广东省,26
CN305251611S,2019-01,个人,江苏省,26
CN305251612S,2019-01,个人,江苏省,26
CN305251613S,2019-01,个人,江苏省,26
CN305251614S,2019-01,研究所,广东省,26
CN305251615S,2019-01,公司,重庆市,26
CN305251616S,2019-01,公司,广东省,26
CN305251617S,2019-01,研究所,浙江省,26
CN305251618S,2019-01,研究所,浙江省,26
CN305251619S,2019-01,研究所,浙江省,26
CN305251620S,2019-02,个人,广西壮族自治区,26
CN305251621S,2019-02,个人,四川省,26
CN305251622S,2019-02,个人,湖北省,26
CN305251623S,2019-03,个人,湖南省,26
CN305251624S,2019-03,个人,浙江省,26
CN305251625S,2019-03,个人,浙江省,26
CN305251626S,2019-03,个人,浙江省,26
CN305251627S,2019-03,公司,浙江省,26
CN305251628S,2019-04,个人,江苏省,26
CN305251629S,2018-12,公司,浙江省,26
CN305251630S,2019-06,研究所,广东省,26
CN305251631S,2018-08,个人,福建省,26
CN305251632S,2018-09,公司,浙江省,26
CN305251633S,2018-11,研究所,浙江省,26
CN305251634S,2018-11,研究所,浙江省,26
CN305251635S,2018-11,个人,浙江省,26
CN305251636S,2018-12,个人,湖南省,26
CN305251637S,2018-12,个人,湖南省,26
CN305251638S,2018-12,个人,湖南省,26
CN305251639S,2018-12,研究所,福建省,26
CN305251640S,2018-12,公司,广东省,26
CN305251641S,2018-12,公司,广东省,26
CN305251642S,2018-12,公司,广东省,26
CN305251643S,2019-01,公司,广东省,26
CN305251644S,2019-01,公司,广东省,26
CN305251645S,2019-01,研究所,广东省,26
CN305251646S,2019-02,公司,江苏省,26
CN305251647S,2019-02,个人,四川省,26
CN305251648S,2019-02,个人,广东省,26
CN305251649S,2019-03,个人,广东省,26
CN305251650S,2019-04,研究所,广东省,26
CN305251651S,2019-04,个人,江西省,26
CN305251652S,2018-03,个人,广东省,26
CN305251653S,2018-04,个人,广东省,26
CN305251654S,2018-04,个人,广东省,26
CN305251655S,2018-05,个人,广东省,26
CN305251656S,2018-08,个人,广东省,26
CN305251657S,2018-08,个人,广东省,26
CN305251658S,2018-08,个人,广东省,26
CN305251659S,2018-08,个人,广东省,26
CN305251660S,2018-08,个人,广东省,26
CN305251661S,2018-08,公司,广东省,26
CN305251662S,2018-08,个人,湖南省,26
CN305251663S,2018-08,个人,安徽省,26
CN305251664S,2018-08,个人,安徽省,26
CN305251665S,2018-08,个人,广东省,26
CN305251666S,2018-08,个人,广东省,26
CN305251667S,2018-08,个人,广东省,26
CN305251668S,2018-08,研究所,广东省,26
CN305251669S,2018-08,研究所,广东省,26
CN305251670S,2018-08,研究所,广东省,26
