authorization_notice_id,filing_date,patentee,address,IPC
CN109991940A,2017-12,公司,四川省,G
CN109990349A,2017-12,公司,浙江省,F
CN109988939A,2017-12,公司,山东省,C
CN109994212A,2017-12,研究所,广东省,G
CN109992351A,2017-12,公司,北京市,G
CN109989027A,2017-12,个人,河南省,C
CN109994008A,2017-12,公司,江苏省,G
CN109995351A,2017-12,公司,江苏省,H
CN109986315A,2017-12,公司,山东省,B
CN109989041A,2017-12,个人,河南省,C
CN109986037A,2017-12,个人,贵州省,B
CN109991442A,2017-12,研究所,辽宁省,G
CN109991444A,2017-12,研究所,辽宁省,G
CN109989117A,2017-12,公司,江苏省,D
CN109992755A,2017-12,公司,青海省,G
CN109992768A,2017-12,公司,青海省,G
CN109993613A,2017-12,公司,青海省,G
CN109990872A,2017-12,公司,江苏省,G
CN109992236A,2017-12,研究所,上海市,G
CN109988934A,2017-12,公司,江苏省,C
CN109992795A,2017-12,研究所,上海市,G
CN109989032A,2017-12,个人,河南省,C
CN109992100A,2017-12,研究所,广东省,G
CN109991743A,2017-12,研究所,广东省,G
CN109989393A,2017-12,公司,广东省,E
CN109988827A,2017-12,公司,上海市,C
CN109989036A,2017-12,个人,河南省,C
CN109984624A,2017-12,研究所,天津市,A
CN109987834A,2017-12,学校,上海市,C
CN109991761A,2017-12,个人,江苏省,G
CN109991032A,2017-12,部队,新疆维吾尔自治区,G
CN109989514A,2017-12,研究所,天津市,E
CN109988266A,2017-12,公司,江苏省,C
CN109984145A,2017-12,公司,海南省,A
CN109986887A,2017-12,研究所,天津市,B
CN109986276A,2017-12,研究所,天津市,B
CN109987785A,2017-12,公司,江苏省,C
CN109986944A,2017-12,公司,福建省,B
CN109992063A,2017-12,公司,福建省,G
CN109984656A,2017-12,公司,福建省,A
CN109986402A,2017-12,公司,福建省,B
CN109985360A,2017-12,公司,浙江省,A
CN109992448A,2017-12,公司,山西省,G
CN109986142A,2017-12,公司,浙江省,B
CN109986148A,2017-12,公司,浙江省,B
CN109996259A,2017-12,公司,北京市,H
CN109994164A,2017-12,研究所,广东省,G
CN109988530A,2017-12,研究所,山东省,C
CN109984284A,2017-12,公司,浙江省,A
CN109988712A,2017-12,公司,浙江省,C
CN109986768A,2017-12,公司,江苏省,B
CN109996232A,2017-12,公司,辽宁省,H
CN109988397A,2017-12,研究所,江苏省,C
CN109995735A,2017-12,公司,重庆市,H
CN109986522A,2017-12,研究所,天津市,"['B', 'F']"
CN109987458A,2017-12,研究所,天津市,B
CN109996280A,2017-12,公司,湖北省,H
CN109986111A,2017-12,研究所,天津市,B
CN109984984A,2017-12,个人,浙江省,A
CN109987044A,2017-12,个人,上海市,B
CN109988543A,2017-12,个人,江苏省,C
CN109986606A,2017-12,个人,山东省,B
CN109991413A,2017-12,研究所,江苏省,G
CN109983880A,2017-12,个人,山东省,A
CN109986642A,2017-12,公司,江西省,B
CN109984174A,2017-12,个人,福建省,A
CN109994141A,2017-12,公司,北京市,G
CN109984454A,2017-12,研究所,天津市,A
CN109987259A,2017-12,研究所,辽宁省,B
CN109986279A,2017-12,研究所,新疆维吾尔自治区,B
CN109989127A,2017-12,公司,福建省,D
CN109990035A,2017-12,公司,湖北省,F
CN109994286A,2017-12,公司,天津市,H
CN109985352A,2017-12,个人,浙江省,A
CN109985767A,2017-12,公司,江苏省,B
CN109995130A,2017-12,研究所,安徽省,H
CN109988216A,2017-12,学校,北京市,C
CN109990369A,2017-12,公司,广东省,F
CN109985513A,2017-12,个人,内蒙古自治区,B
CN109988828A,2017-12,学校,福建省,C
CN109987532A,2017-12,公司,广东省,B
CN109986551A,2017-12,研究所,广东省,B
CN109994933A,2017-12,公司,天津市,H
CN109994237A,2017-12,部队,新疆维吾尔自治区,G
CN109990094A,2017-12,部队,新疆维吾尔自治区,F
CN109986693A,2017-12,部队,新疆维吾尔自治区,B
CN109991144A,2017-12,部队,新疆维吾尔自治区,G
CN109984052A,2017-12,公司,安徽省,A
CN109987841A,2017-12,研究所,江苏省,C
CN109984087A,2017-12,公司,安徽省,A
CN109994020A,2017-12,个人,广东省,"['G', 'A']"
CN109986657A,2017-12,公司,福建省,B
CN109994561A,2017-12,公司,广东省,H
CN109994950A,2017-12,公司,天津市,H
CN109995477A,2017-12,研究所,上海市,H
CN109995061A,2017-12,公司,河北省,H
CN109991895A,2017-12,研究所,四川省,G
CN109990427A,2017-12,学校,江苏省,F
CN109995990A,2017-12,研究所,浙江省,H
CN109984433A,2017-12,个人,陕西省,A
CN109991955A,2017-12,公司,河北省,G
CN109985283A,2017-12,公司,福建省,A
CN109984137A,2017-12,研究所,天津市,A
CN109984138A,2017-12,研究所,天津市,A
CN109989784A,2017-12,研究所,江苏省,E
CN109987739A,2017-12,研究所,浙江省,C
CN109995604A,2017-12,研究所,广东省,H
CN109992382A,2017-12,研究所,浙江省,G
CN109986725A,2017-12,公司,浙江省,B
CN109994634A,2017-12,学校,江苏省,H
CN109993034A,2017-12,研究所,广东省,G
CN109985667A,2017-12,研究所,内蒙古自治区,B
CN109984811A,2017-12,公司,江苏省,A
CN109993790A,2017-12,研究所,广东省,G
CN109995193A,2017-12,研究所,广东省,H
CN109992546A,2017-12,研究所,广东省,G
CN109993186A,2017-12,研究所,广东省,G
CN109986318A,2017-12,研究所,四川省,B
CN109996348A,2017-12,公司,广东省,H
CN109995154A,2017-12,研究所,江苏省,H
CN109986468A,2017-12,公司,上海市,B
CN109993617A,2017-12,研究所,北京市,G
CN109984147A,2017-12,公司,江苏省,A
CN109986812A,2017-12,研究所,江苏省,B
CN109986949A,2017-12,公司,广东省,B
CN109986553A,2017-12,研究所,广东省,B
CN109989251A,2017-12,公司,浙江省,D
CN109990058A,2017-12,公司,湖南省,F
CN109995567A,2017-12,研究所,北京市,H
CN109995361A,2017-12,公司,广东省,H
CN109990088A,2017-12,公司,湖南省,F
CN109995490A,2017-12,研究所,广东省,H
CN109989461A,2017-12,个人,福建省,E
CN109993292A,2017-12,研究所,北京市,G
CN109985249A,2017-12,学校,上海市,A
CN109984789A,2017-12,公司,江苏省,A
CN109992280A,2017-12,研究所,广东省,G
CN109985813A,2017-12,研究所,北京市,B
CN109991818A,2017-12,公司,北京市,G
CN109994070A,2017-12,公司,北京市,G
CN109989254A,2017-12,公司,浙江省,"['D', 'B']"
CN109996406A,2017-12,研究所,北京市,H
CN109984820A,2017-12,公司,江苏省,A
CN109984821A,2017-12,公司,江苏省,A
CN109995908A,2017-12,公司,广东省,"['H', 'G']"
CN109984816A,2017-12,公司,江苏省,A
CN109995903A,2017-12,公司,广东省,H
CN109995912A,2017-12,公司,广东省,H
CN109987565A,2017-12,公司,北京市,B
CN109995219A,2017-12,个人,海南省,H
CN109993666A,2017-12,个人,湖北省,G
CN109989601A,2017-12,个人,浙江省,E
CN109997191A,2017-02,研究所,美国,G
CN109987357A,2017-12,个人,江西省,B
CN109994596A,2017-12,研究所,湖南省,H
CN109990012A,2017-12,个人,吉林省,F
CN109985323A,2017-12,个人,河南省,A
CN109997180A,2017-11,公司,北京市,G
CN109997303A,2017-11,公司,英国,H
CN109997146A,2017-11,公司,陕西省,"['G', 'A']"
CN109997041A,2017-06,公司,荷兰,G
CN109996924A,2017-09,公司,日本,E
CN109996882A,2017-09,学校,日本,C
CN109997197A,2017-07,公司,美国,G
CN109997415A,2017-03,公司,日本,H
CN109997267A,2017-08,公司,美国,H
CN109997072A,2017-06,公司,法国,G
CN109996972A,2017-09,公司,德国,F
CN109997347A,2017-11,研究所,广东省,H
CN109996624A,2017-11,公司,日本,B
CN109997277A,2017-07,公司,开曼群岛,H
CN109996534A,2017-09,研究所,德国,A
CN109996808A,2017-07,学校,南非,C
CN109997350A,2017-10,公司,日本,H
CN109997163A,2017-07,公司,美国,G
CN109996974A,2017-11,公司,日本,F
CN109997081A,2017-08,研究所,德国,G
CN109997198A,2017-10,公司,美国,G
CN109996971A,2017-09,公司,德国,F
CN109996990A,2017-10,公司,德国,F
CN109996927A,2017-10,个人,英国,"['E', 'F']"
CN109997069A,2017-10,公司,德国,"['G', 'B']"
CN109997242A,2017-12,研究所,韩国,H
CN109996659A,2017-10,研究所,德国,B
CN109996872A,2017-07,公司,广东省,C
CN109997063A,2017-08,公司,美国,G
CN109996469A,2017-10,公司,美国,A
CN109997182A,2017-08,公司,美国,G
CN109997422A,2017-10,公司,美国,H
CN109996998A,2017-05,公司,日本,F
CN109997231A,2017-10,公司,日本,H
CN109996886A,2017-11,学校,日本,C
CN109997218A,2017-10,公司,日本,"['H', 'C']"
CN109997147A,2017-09,社会团体,美国,G
CN109996437A,2017-08,公司,美国,"['A', 'B']"
CN109997158A,2017-11,公司,加拿大,G
CN109997201A,2017-10,公司,荷兰,G
CN109997160A,2017-01,公司,美国,G
CN109996726A,2017-08,公司,美国,B
CN109996850A,2017-11,公司,日本,C
CN109996457A,2017-10,公司,瑞士,A
CN109996673A,2017-11,公司,德国,B
CN109997176A,2017-05,公司,美国,G
CN109997125A,2017-09,公司,英国,G
CN109996740A,2017-11,公司,美国,B
CN109996733A,2017-10,公司,美国,"['B', 'D']"
CN109996570A,2017-02,公司,瑞典,"['A', 'G']"
CN109997208A,2017-11,公司,爱尔兰,H
CN109997022A,2017-10,公司,美国,G
CN109997334A,2017-10,公司,美国,H
CN109997073A,2017-11,公司,韩国,G
CN109996625A,2017-11,研究所,美国,B
CN109996626A,2017-10,公司,德国,B
CN109997055A,2017-10,公司,日本,G
CN109997272A,2017-10,研究所,日本,H
CN109996918A,2017-09,学校,英国,D
CN109996579A,2017-09,公司,荷兰,A
CN109996590A,2017-11,公司,奥地利,A
CN109996451A,2017-10,公司,意大利,A
CN109997247A,2017-11,学校,香港特别行政区,H
CN109996684A,2017-10,公司,法国,B
CN109996852A,2017-11,公司,美国,C
CN109997317A,2017-10,公司,日本,H
CN109996525A,2017-10,公司,日本,A
CN109997324A,2017-11,公司,美国,H
CN109997336A,2017-11,公司,德国,H
CN109997114A,2017-10,公司,美国,G
CN109997341A,2017-11,公司,美国,H
CN109996919A,2017-11,研究所,美国,D
CN109996648A,2017-10,研究所,澳大利亚,B
CN109997227A,2017-08,研究所,广东省,"['H', 'G']"
CN109996723A,2017-10,研究所,广东省,B
CN109996571A,2017-09,公司,美国,A
CN109996644A,2017-10,公司,美国,B
CN109996665A,2017-09,公司,以色列,B
CN109996443A,2017-11,公司,美国,A
CN109996719A,2017-09,公司,德国,B
CN109996617A,2017-11,公司,日本,B
CN109996888A,2017-09,研究所,美国,C
CN109996497A,2017-11,公司,荷兰,A
CN109997210A,2017-11,研究所,美国,H
CN109997139A,2017-10,公司,捷克共和国,G
CN109997131A,2017-10,公司,美国,G
CN109996973A,2017-11,公司,法国,F
CN109997326A,2017-10,公司,美国,H
CN109996701A,2017-11,公司,德国,B
CN109996725A,2017-08,公司,美国,B
CN109996989A,2017-10,公司,丹麦,F
CN109997268A,2017-11,公司,日本,H
CN109997209A,2017-12,公司,日本,H
CN109997062A,2017-11,公司,日本,G
CN109997237A,2017-11,公司,日本,H
CN109997036A,2017-11,公司,日本,"['G', 'H']"
CN109997196A,2017-11,公司,美国,G
CN109996764A,2017-09,公司,英国,C
CN109997128A,2017-11,公司,日本,G
CN109997367A,2017-11,公司,日本,H
CN109996461A,2017-11,公司,美国,A
CN109997328A,2017-11,公司,韩国,H
CN109997229A,2017-11,公司,日本,H
CN109997065A,2017-12,公司,日本,G
CN109996655A,2017-11,公司,日本,B
CN109996601A,2017-11,研究所,比利时,B
CN109996600A,2017-06,公司,日本,B
CN109996705A,2017-11,公司,德国,B
CN109996434A,2017-11,公司,日本,A
CN109997309A,2017-10,公司,日本,H
CN109996551A,2017-09,学校,以色列,A
CN109997015A,2017-11,公司,韩国,G
CN109997126A,2017-11,研究所,美国,G
CN109996610A,2017-10,公司,日本,B
CN109996765A,2017-10,公司,美国,C
CN109997403A,2017-11,研究所,日本,H
CN109997076A,2017-10,公司,日本,G
CN109996800A,2017-11,公司,日本,C
CN109996805A,2017-11,公司,日本,C
CN109996836A,2017-11,公司,日本,C
CN109997085A,2017-11,公司,日本,G
CN109997417A,2017-12,公司,韩国,H
CN109996942A,2017-11,公司,英国,F
CN109996737A,2017-09,公司,德国,B
CN109997284A,2017-11,公司,日本,H
CN109997205A,2017-11,公司,日本,H
CN109996945A,2017-11,公司,美国,F
CN109996867A,2017-09,学校,日本,C
CN109997040A,2017-11,公司,意大利,G
CN109997346A,2017-06,研究所,北京市,"['H', 'G']"
CN109996449A,2017-11,公司,日本,"['A', 'C']"
CN109996849A,2017-09,公司,美国,C
CN109997080A,2017-11,公司,韩国,G
CN109996608A,2017-10,公司,德国,B
CN109997358A,2017-11,公司,日本,H
CN109996779A,2017-11,公司,瑞士,C
CN109996507A,2017-11,公司,美国,A
CN109996773A,2017-11,研究所,美国,C
CN109996855A,2017-12,公司,日本,"['C', 'F']"
CN109996823A,2017-11,公司,瑞士,C
CN109996481A,2017-11,公司,荷兰,A
CN109996917A,2017-11,公司,荷兰,"['D', 'A']"
CN109997068A,2017-03,公司,日本,G
CN109997043A,2017-09,研究所,江苏省,G
CN109997348A,2017-09,研究所,广东省,"['H', 'G']"
CN109996832A,2017-12,学校,日本,C
CN109997295A,2017-11,公司,德国,H
CN109997312A,2017-11,公司,瑞典,H
CN109996676A,2017-11,公司,美国,B
CN109996567A,2017-09,研究所,美国,A
CN109997400A,2017-10,公司,瑞典,H
CN109997318A,2017-09,公司,瑞典,H
CN109997175A,2017-12,研究所,荷兰,G
CN109997233A,2017-11,公司,德国,H
CN109997240A,2017-11,研究所,美国,H
CN109996953A,2017-12,研究所,丹麦,F
CN109996988A,2017-11,公司,荷兰,F
CN109988470A,2018-01,研究所,江苏省,C
CN109990659A,2018-01,学校,湖南省,F
CN109989311A,2018-01,个人,山西省,E
CN109988677A,2018-01,个人,湖北省,C
CN109987494A,2018-01,研究所,浙江省,B
CN109988743A,2018-01,研究所,北京市,C
CN109995569A,2018-01,研究所,北京市,H
CN109991704A,2018-01,公司,台湾省,G
CN109993526A,2018-01,研究所,北京市,G
CN109996260A,2018-01,研究所,北京市,H
CN109993944A,2018-01,研究所,北京市,G
CN109991974A,2018-01,研究所,北京市,G
CN109995637A,2018-01,研究所,北京市,H
CN109995837A,2018-01,研究所,北京市,H
CN109993037A,2018-01,研究所,北京市,G
CN109984314A,2018-01,研究所,北京市,A
CN109995668A,2018-01,研究所,北京市,H
CN109994786A,2018-01,个人,河北省,H
CN109989978A,2018-01,公司,台湾省,"['F', 'B']"
CN109991754A,2018-01,研究所,台湾省,G
CN109988859A,2018-01,公司,山东省,C
CN109988081A,2018-01,学校,北京市,C
CN109988682A,2018-01,个人,湖南省,C
CN109986442A,2018-01,公司,广东省,B
CN109985204A,2018-01,研究所,海南省,A
CN109991227A,2018-01,研究所,台湾省,G
CN109984602A,2018-01,公司,山东省,A
CN109984181A,2018-01,公司,甘肃省,A
CN109985738A,2018-01,个人,辽宁省,"['B', 'F']"
CN109993965A,2018-01,研究所,北京市,G
CN109991687A,2018-01,研究所,台湾省,G
CN109985666A,2018-01,学校,上海市,B
CN109986011A,2018-01,公司,美国,"['B', 'C']"
CN109995240A,2018-01,公司,美国,H
CN109995992A,2018-01,研究所,上海市,H
CN109990803A,2018-01,公司,北京市,G
CN109996293A,2018-01,公司,北京市,H
CN109993475A,2018-01,公司,上海市,G
CN109985845A,2018-01,研究所,天津市,B
CN109984803A,2018-01,个人,福建省,A
CN109985975A,2018-01,研究所,江苏省,"['B', 'D']"
CN109993395A,2018-01,公司,北京市,G
CN109987095A,2018-01,公司,德国,B
CN109985409A,2018-01,研究所,福建省,B
CN109988323A,2018-01,学校,山东省,C
CN109987249A,2018-01,公司,上海市,B
CN109992294A,2018-01,研究所,湖北省,G
CN109995742A,2018-01,公司,北京市,H
CN109987879A,2018-01,研究所,重庆市,C
CN109996202A,2018-01,研究所,北京市,H
CN109993563A,2018-01,研究所,上海市,G
CN109991846A,2018-01,研究所,北京市,G
CN109987932A,2018-01,公司,上海市,C
CN109984563A,2018-01,公司,广东省,A
CN109994508A,2018-01,研究所,北京市,H
CN109994509A,2018-01,研究所,北京市,H
CN109985231A,2018-01,研究所,上海市,A
CN109994643A,2018-01,研究所,北京市,H
CN109995639A,2018-01,研究所,北京市,H
CN109995310A,2018-01,个人,福建省,H
CN109987210A,2018-01,学校,上海市,B
CN109985448A,2018-01,公司,山东省,B
CN109994040A,2018-01,研究所,天津市,G
CN109996156A,2018-01,个人,浙江省,H
CN109995744A,2018-01,研究所,广东省,H
CN109994063A,2018-01,研究所,北京市,G
CN109985740A,2018-01,研究所,陕西省,B
CN109993305A,2018-01,研究所,四川省,G
CN109984993A,2018-01,公司,江苏省,A
CN109987371A,2018-01,研究所,天津市,B
CN109987037A,2018-01,研究所,台湾省,"['B', 'H']"
CN109984584A,2018-01,公司,广东省,A
CN109994882A,2018-01,公司,江苏省,H
CN109985967A,2018-01,研究所,湖北省,B
CN109985921A,2018-01,研究所,湖北省,B
CN109992168A,2018-01,研究所,台湾省,G
CN109991819A,2018-01,公司,台湾省,G
CN109988158A,2018-01,公司,安徽省,C
CN109985916A,2018-01,研究所,湖北省,B
CN109985973A,2018-01,研究所,湖北省,B
CN109996316A,2018-01,研究所,山东省,H
CN109993040A,2018-01,研究所,北京市,G
CN109995467A,2018-01,研究所,北京市,H
CN109995468A,2018-01,公司,台湾省,H
CN109988090A,2018-01,学校,上海市,"['C', 'A']"
CN109991800A,2018-01,研究所,广东省,G
CN109986053A,2018-01,研究所,湖北省,B
CN109988745A,2018-01,学校,上海市,C
CN109996333A,2018-01,公司,广东省,H
CN109994734A,2018-01,研究所,江苏省,H
CN109989550A,2018-01,个人,福建省,E
CN109995437A,2018-01,研究所,广东省,H
CN109986616A,2018-01,研究所,浙江省,B
CN109996350A,2018-01,公司,北京市,H
CN109995845A,2018-01,公司,广东省,H
CN109996113A,2018-01,研究所,广东省,H
CN109991070A,2018-01,研究所,天津市,G
CN109988073A,2018-01,公司,上海市,C
CN109985909A,2018-01,公司,德国,B
CN109994760A,2018-01,公司,美国,H
CN109995007A,2018-01,公司,广东省,H
CN109993568A,2018-01,研究所,北京市,G
CN109985580A,2018-01,学校,天津市,B
CN109985245A,2018-01,学校,天津市,A
CN109987118A,2018-01,公司,广东省,B
CN109986675A,2018-01,个人,福建省,B
CN109984520A,2018-01,研究所,天津市,A
CN109994115A,2018-01,公司,开曼群岛,"['G', 'H']"
CN109995575A,2018-01,公司,广东省,H
CN109993193A,2018-01,公司,北京市,G
CN109995469A,2018-01,研究所,广东省,H
CN109994773A,2018-01,公司,河南省,H
CN109984709A,2018-01,公司,四川省,A
CN109993194A,2018-01,研究所,北京市,G
CN109985685A,2018-01,公司,山东省,B
CN109987445A,2018-01,公司,山东省,B
CN109986836A,2018-01,研究所,安徽省,B
CN109990856A,2018-01,研究所,四川省,G
CN109996219A,2018-01,研究所,北京市,H
CN109993902A,2018-01,个人,重庆市,G
CN109993953A,2018-01,个人,江苏省,"['G', 'H']"
CN109991145A,2018-01,公司,台湾省,G
CN109989496A,2018-01,个人,贵州省,E
CN109993914A,2018-01,研究所,广东省,G
CN109988152A,2018-01,研究所,台湾省,C
CN109987401A,2018-01,学校,江苏省,B
CN109993041A,2018-01,研究所,广东省,G
CN109993196A,2018-01,研究所,广东省,G
CN109993946A,2018-01,研究所,广东省,G
CN109991717A,2018-01,公司,台湾省,G
CN109992035A,2018-02,公司,台湾省,G
CN109994142A,2018-02,公司,台湾省,G
CN109988806A,2018-02,研究所,上海市,C
CN109990785A,2018-03,研究所,广东省,G
CN109990784A,2018-03,研究所,广东省,G
CN109985378A,2018-03,研究所,广东省,A
CN109990793A,2018-04,研究所,浙江省,G
CN109993044A,2018-04,研究所,浙江省,G
CN109993896A,2018-05,个人,湖南省,G
CN109994433A,2018-05,公司,台湾省,H
CN109992337A,2018-05,研究所,浙江省,G
CN109989372A,2018-06,个人,福建省,E
CN109984495A,2018-06,公司,台湾省,A
CN109995966A,2018-06,公司,台湾省,H
CN109988237A,2018-07,公司,美国,C
CN109996281A,2018-07,研究所,浙江省,H
CN109987365A,2018-07,个人,广东省,B
CN109996214A,2018-07,研究所,天津市,H
CN109991552A,2018-08,公司,浙江省,G
CN109986777A,2018-08,公司,美国,B
CN109996142A,2018-09,公司,韩国,H
CN109984504A,2018-09,公司,浙江省,A
CN109992202A,2018-09,公司,韩国,G
CN109984218A,2018-09,公司,安徽省,A
CN109995075A,2018-09,公司,上海市,H
CN109986470A,2018-10,个人,北京市,B
CN109994352A,2018-10,研究所,美国,H
CN109989823A,2018-10,公司,韩国,F
CN109987242A,2018-10,个人,江苏省,B
CN109987145A,2018-10,公司,日本,B
CN109991753A,2018-10,研究所,香港特别行政区,G
CN109988600A,2018-10,公司,北京市,C
CN109988813A,2018-11,研究所,浙江省,C
CN109985576A,2018-10,公司,北京市,B
CN109990665A,2018-11,个人,福建省,F
CN109994332A,2018-11,公司,韩国,H
CN109994391A,2018-11,研究所,新加坡,H
CN109987154A,2018-11,公司,日本,B
CN109995747A,2018-11,公司,贵州省,"['H', 'G']"
CN109994361A,2018-11,研究所,美国,H
CN109995148A,2018-11,公司,日本,H
CN109994043A,2018-11,公司,韩国,G
CN109994903A,2018-11,个人,台湾省,H
CN109991084A,2018-11,公司,日本,G
CN109994541A,2018-11,公司,台湾省,H
CN109986808A,2018-11,公司,意大利,B
CN109994845A,2018-11,公司,瑞士,H
CN109989726A,2018-11,公司,上海市,E
CN109988385A,2018-11,公司,美国,C
CN109991178A,2018-11,个人,山东省,G
CN109994443A,2018-11,公司,韩国,H
CN109995020A,2018-11,公司,广东省,H
CN109988457A,2018-11,公司,河南省,C
CN109988224A,2014-05,学校,四川省,C
CN109990607A,2018-11,个人,四川省,F
CN109986666A,2018-11,公司,安徽省,B
CN109992240A,2018-11,公司,美国,G
CN109987433A,2018-11,研究所,安徽省,B
CN109992299A,2018-11,公司,美国,G
CN109992455A,2018-11,公司,美国,G
CN109992302A,2018-11,公司,美国,G
CN109989637A,2018-11,公司,加拿大,E
CN109990639A,2018-11,公司,日本,F
CN109985093A,2018-11,学校,上海市,A
CN109994515A,2018-11,公司,韩国,H
CN109994072A,2018-11,公司,韩国,G
CN109988987A,2018-11,公司,山东省,C
CN109987271A,2018-11,公司,山东省,B
CN109992559A,2018-11,公司,美国,G
CN109988491A,2018-11,公司,安徽省,C
CN109988141A,2018-11,学校,辽宁省,C
CN109994017A,2018-12,个人,广东省,"['G', 'H']"
CN109987693A,2018-12,学校,广东省,C
CN109994679A,2018-12,研究所,湖南省,H
CN109994543A,2018-12,公司,日本,H
CN109994430A,2018-12,公司,日本,H
CN109990899A,2018-12,研究所,美国,G
CN109990044A,2018-12,公司,日本,F
CN109995286A,2018-12,公司,湖北省,H
CN109995948A,2018-12,研究所,广东省,H
CN109985774A,2018-12,研究所,安徽省,B
CN109985765A,2018-12,研究所,安徽省,B
CN109990010A,2018-12,研究所,江苏省,F
CN109990081A,2018-12,公司,日本,F
CN109991630A,2018-12,公司,韩国,G
CN109988041A,2018-12,研究所,广东省,C
CN109988014A,2018-12,研究所,广东省,C
CN109993397A,2018-12,公司,浙江省,G
CN109988150A,2018-12,研究所,江苏省,C
CN109991412A,2018-12,研究所,广东省,G
CN109994743A,2018-12,学校,江苏省,H
CN109994449A,2018-12,公司,韩国,H
CN109991697A,2018-12,公司,韩国,G
CN109994246A,2018-12,公司,日本,H
CN109989940A,2018-12,个人,甘肃省,F
CN109995076A,2018-12,研究所,云南省,H
CN109994362A,2018-12,公司,韩国,H
CN109991360A,2018-12,公司,美国,G
CN109994296A,2018-12,公司,韩国,"['H', 'F']"
CN109992680A,2018-12,公司,开曼群岛,G
CN109983913A,2018-12,公司,美国,A
CN109986996A,2018-12,公司,日本,B
CN109987005A,2018-12,公司,日本,B
CN109988541A,2018-12,研究所,新加坡,C
CN109984835A,2018-12,公司,瑞士,A
CN109995404A,2018-12,学校,河南省,H
CN109991881A,2018-12,研究所,广东省,G
CN109994637A,2018-12,公司,韩国,H
CN109995531A,2018-12,学校,天津市,H
CN109994451A,2018-12,研究所,湖北省,H
CN109988259A,2018-12,公司,美国,C
CN109994067A,2018-12,公司,韩国,G
CN109994893A,2018-12,公司,日本,H
CN109989998A,2018-12,公司,日本,F
CN109996211A,2018-12,研究所,美国,H
CN109994487A,2018-12,研究所,美国,H
CN109991769A,2018-12,公司,日本,G
CN109988834A,2018-12,学校,浙江省,C
CN109993008A,2018-12,公司,美国,G
CN109987232A,2018-12,公司,德国,B
CN109994993A,2018-12,公司,日本,H
CN109986981A,2018-12,研究所,美国,B
CN109987031A,2018-12,研究所,美国,B
CN109994995A,2018-12,公司,美国,H
CN109988296A,2018-12,研究所,台湾省,C
CN109988584A,2018-12,公司,台湾省,"['C', 'G']"
CN109987087A,2018-12,研究所,美国,B
CN109990700A,2018-12,公司,美国,G
CN109989889A,2018-12,公司,美国,F
CN109988514A,2018-12,公司,德国,C
CN109992815A,2018-12,公司,江苏省,G
CN109984170A,2011-11,公司,荷兰,A
CN109991671A,2018-12,研究所,美国,G
CN109995160A,2018-12,公司,日本,H
CN109993791A,2018-12,学校,广东省,G
CN109987020A,2018-12,研究所,美国,B
CN109995046A,2018-12,学校,湖北省,H
CN109994495A,2018-12,公司,韩国,H
CN109986786A,2018-12,研究所,河南省,B
CN109986784A,2018-12,研究所,河南省,B
CN109984511A,2018-12,研究所,广东省,A
CN109991619A,2018-12,公司,日本,G
CN109996120A,2018-12,研究所,台湾省,H
CN109987871A,2018-12,研究所,四川省,C
CN109988204A,2018-12,研究所,上海市,C
CN109988372A,2018-12,公司,韩国,C
CN109987648A,2013-10,公司,日本,C
CN109986480A,2018-12,研究所,美国,B
CN109987059A,2018-12,研究所,美国,B
CN109984671A,2018-12,研究所,英国,A
CN109990894A,2018-12,公司,日本,G
CN109994542A,2018-12,公司,日本,H
CN109989999A,2018-12,公司,德国,F
CN109994083A,2018-12,公司,韩国,G
CN109996385A,2018-12,公司,北京市,H
CN109996393A,2018-12,公司,北京市,H
CN109993313A,2018-12,公司,开曼群岛,G
CN109985394A,2018-12,公司,美国,A
CN109987237A,2018-12,公司,法国,B
CN109990757A,2018-12,公司,瑞典,G
CN109984555A,2018-12,公司,日本,A
CN109987096A,2018-12,公司,日本,B
CN109988405A,2018-12,公司,韩国,C
CN109985262A,2018-12,公司,美国,A
CN109993342A,2018-12,公司,香港特别行政区,G
CN109993343A,2018-12,公司,香港特别行政区,G
CN109986694A,2018-12,公司,上海市,B
CN109994441A,2018-12,公司,美国,H
CN109990735A,2018-12,学校,陕西省,G
CN109993843A,2018-12,个人,河南省,G
CN109988826A,2018-12,研究所,北京市,C
CN109989604A,2018-12,公司,山东省,E
CN109989838A,2018-12,公司,韩国,"['F', 'B']"
CN109988421A,2018-12,公司,韩国,C
CN109987238A,2018-12,公司,法国,B
CN109994703A,2018-12,学校,广东省,H
CN109995169A,2018-12,研究所,广东省,H
CN109995194A,2018-12,公司,广东省,H
CN109984219A,2018-12,公司,四川省,A
CN109986527A,2018-12,学校,江苏省,B
CN109996909A,2018-02,公司,日本,D
CN109996646A,2018-08,公司,日本,B
CN109996466A,2018-04,公司,香港特别行政区,A
CN109996528A,2018-04,公司,美国,A
CN109996926A,2018-04,个人,奥地利,E
CN109996450A,2018-01,公司,日本,A
CN109996839A,2018-05,公司,日本,C
CN109996714A,2018-01,公司,德国,B
CN109996793A,2018-02,公司,日本,C
CN109997296A,2018-01,公司,德国,H
CN109997405A,2018-08,研究所,台湾省,H
CN109996761A,2018-04,公司,日本,C
CN109996746A,2018-01,公司,日本,B
CN109992650A,2019-01,公司,美国,G
CN109991776A,2019-01,公司,韩国,G
CN109987671A,2019-01,个人,香港特别行政区,C
